CLAVEGEO,CVE_ENT,CVE_DISTRITO,CVE_MUN,CVE_SECCION,DESC_SECCION
200600400892,2,6,4,892,Sección 00892
200600400893,2,6,4,893,Sección 00893
200600400894,2,6,4,894,Sección 00894
200600400895,2,6,4,895,Sección 00895
200600400896,2,6,4,896,Sección 00896
200600400897,2,6,4,897,Sección 00897
200600400898,2,6,4,898,Sección 00898
200600400899,2,6,4,899,Sección 00899
200600400902,2,6,4,902,Sección 00902
200600400903,2,6,4,903,Sección 00903
200600400904,2,6,4,904,Sección 00904
200600400905,2,6,4,905,Sección 00905
200600400906,2,6,4,906,Sección 00906
200600400907,2,6,4,907,Sección 00907
200600400908,2,6,4,908,Sección 00908
200600400909,2,6,4,909,Sección 00909
200600400910,2,6,4,910,Sección 00910
200600400911,2,6,4,911,Sección 00911
200600400912,2,6,4,912,Sección 00912
200600400913,2,6,4,913,Sección 00913
200600400914,2,6,4,914,Sección 00914
200600400915,2,6,4,915,Sección 00915
200600400916,2,6,4,916,Sección 00916
200600400917,2,6,4,917,Sección 00917
200600400918,2,6,4,918,Sección 00918
200600400919,2,6,4,919,Sección 00919
200600400920,2,6,4,920,Sección 00920
200600400921,2,6,4,921,Sección 00921
200600400922,2,6,4,922,Sección 00922
200600400923,2,6,4,923,Sección 00923
200600400924,2,6,4,924,Sección 00924
200600400925,2,6,4,925,Sección 00925
200600400926,2,6,4,926,Sección 00926
200600400944,2,6,4,944,Sección 00944
200600400945,2,6,4,945,Sección 00945
200600400946,2,6,4,946,Sección 00946
200600400947,2,6,4,947,Sección 00947
200600400948,2,6,4,948,Sección 00948
200600400949,2,6,4,949,Sección 00949
200600400950,2,6,4,950,Sección 00950
200600400951,2,6,4,951,Sección 00951
200600400952,2,6,4,952,Sección 00952
200600400953,2,6,4,953,Sección 00953
200600400954,2,6,4,954,Sección 00954
200600400955,2,6,4,955,Sección 00955
200600400956,2,6,4,956,Sección 00956
200600400977,2,6,4,977,Sección 00977
200600400978,2,6,4,978,Sección 00978
200600400979,2,6,4,979,Sección 00979
200600400980,2,6,4,980,Sección 00980
200600400981,2,6,4,981,Sección 00981
200600400982,2,6,4,982,Sección 00982
200600400983,2,6,4,983,Sección 00983
200600400984,2,6,4,984,Sección 00984
200600400985,2,6,4,985,Sección 00985
200600400986,2,6,4,986,Sección 00986
200600400987,2,6,4,987,Sección 00987
200600400988,2,6,4,988,Sección 00988
200600400989,2,6,4,989,Sección 00989
200600400990,2,6,4,990,Sección 00990
200600400991,2,6,4,991,Sección 00991
200600400992,2,6,4,992,Sección 00992
200600400993,2,6,4,993,Sección 00993
200600400994,2,6,4,994,Sección 00994
200600400995,2,6,4,995,Sección 00995
200600400996,2,6,4,996,Sección 00996
200600400997,2,6,4,997,Sección 00997
200600400998,2,6,4,998,Sección 00998
200600401017,2,6,4,1017,Sección 01017
200600401018,2,6,4,1018,Sección 01018
200600401023,2,6,4,1023,Sección 01023
200600401024,2,6,4,1024,Sección 01024
200600401026,2,6,4,1026,Sección 01026
200600401027,2,6,4,1027,Sección 01027
200600401028,2,6,4,1028,Sección 01028
200600401029,2,6,4,1029,Sección 01029
200600401245,2,6,4,1245,Sección 01245
200600401246,2,6,4,1246,Sección 01246
200600401247,2,6,4,1247,Sección 01247
200600401248,2,6,4,1248,Sección 01248
200600401249,2,6,4,1249,Sección 01249
200600401250,2,6,4,1250,Sección 01250
200600401251,2,6,4,1251,Sección 01251
200600401252,2,6,4,1252,Sección 01252
200600401253,2,6,4,1253,Sección 01253
200600401254,2,6,4,1254,Sección 01254
200600401255,2,6,4,1255,Sección 01255
200600401256,2,6,4,1256,Sección 01256
200600401257,2,6,4,1257,Sección 01257
200600401258,2,6,4,1258,Sección 01258
200600401358,2,6,4,1358,Sección 01358
200600401359,2,6,4,1359,Sección 01359
200600401360,2,6,4,1360,Sección 01360
200600401361,2,6,4,1361,Sección 01361
200600401362,2,6,4,1362,Sección 01362
200600401484,2,6,4,1484,Sección 01484
200600401485,2,6,4,1485,Sección 01485
200600401486,2,6,4,1486,Sección 01486
200600401487,2,6,4,1487,Sección 01487
200600401488,2,6,4,1488,Sección 01488
200600401489,2,6,4,1489,Sección 01489
200600401490,2,6,4,1490,Sección 01490
200600401491,2,6,4,1491,Sección 01491
200600401492,2,6,4,1492,Sección 01492
200600401493,2,6,4,1493,Sección 01493
200600401494,2,6,4,1494,Sección 01494
200600401495,2,6,4,1495,Sección 01495
200600401496,2,6,4,1496,Sección 01496
200600401497,2,6,4,1497,Sección 01497
200600401498,2,6,4,1498,Sección 01498
200600401499,2,6,4,1499,Sección 01499
200600401500,2,6,4,1500,Sección 01500
200600401501,2,6,4,1501,Sección 01501
200600401502,2,6,4,1502,Sección 01502
200600401503,2,6,4,1503,Sección 01503
200600401504,2,6,4,1504,Sección 01504
200600401505,2,6,4,1505,Sección 01505
200600401506,2,6,4,1506,Sección 01506
200600401507,2,6,4,1507,Sección 01507
200600401508,2,6,4,1508,Sección 01508
200600401509,2,6,4,1509,Sección 01509
200600401510,2,6,4,1510,Sección 01510
200600401511,2,6,4,1511,Sección 01511
200600401512,2,6,4,1512,Sección 01512
200600401513,2,6,4,1513,Sección 01513
200600401514,2,6,4,1514,Sección 01514
200600401515,2,6,4,1515,Sección 01515
200600401516,2,6,4,1516,Sección 01516
200600401517,2,6,4,1517,Sección 01517
200600401518,2,6,4,1518,Sección 01518
200600401519,2,6,4,1519,Sección 01519
200600401520,2,6,4,1520,Sección 01520
200600401521,2,6,4,1521,Sección 01521
200600401522,2,6,4,1522,Sección 01522
200600401523,2,6,4,1523,Sección 01523
200600401524,2,6,4,1524,Sección 01524
200600401525,2,6,4,1525,Sección 01525
200700100012,2,7,1,12,Sección 00012
200700100013,2,7,1,13,Sección 00013
200700100014,2,7,1,14,Sección 00014
200700100036,2,7,1,36,Sección 00036
200700100060,2,7,1,60,Sección 00060
200700100061,2,7,1,61,Sección 00061
200700100062,2,7,1,62,Sección 00062
200700100079,2,7,1,79,Sección 00079
200700100080,2,7,1,80,Sección 00080
200700100081,2,7,1,81,Sección 00081
200700100082,2,7,1,82,Sección 00082
200700100083,2,7,1,83,Sección 00083
200700100084,2,7,1,84,Sección 00084
200700100092,2,7,1,92,Sección 00092
200700100093,2,7,1,93,Sección 00093
200700100094,2,7,1,94,Sección 00094
200700100095,2,7,1,95,Sección 00095
200700100096,2,7,1,96,Sección 00096
200700100097,2,7,1,97,Sección 00097
200700100098,2,7,1,98,Sección 00098
200700100099,2,7,1,99,Sección 00099
200700100100,2,7,1,100,Sección 00100
200700100101,2,7,1,101,Sección 00101
200700100102,2,7,1,102,Sección 00102
200700100107,2,7,1,107,Sección 00107
200700100108,2,7,1,108,Sección 00108
200700100109,2,7,1,109,Sección 00109
200700100128,2,7,1,128,Sección 00128
200700100129,2,7,1,129,Sección 00129
200700100169,2,7,1,169,Sección 00169
200700100170,2,7,1,170,Sección 00170
200700100171,2,7,1,171,Sección 00171
200700100172,2,7,1,172,Sección 00172
200700200211,2,7,2,211,Sección 00211
200700200212,2,7,2,212,Sección 00212
200700200233,2,7,2,233,Sección 00233
200700200234,2,7,2,234,Sección 00234
200700200235,2,7,2,235,Sección 00235
200700200236,2,7,2,236,Sección 00236
200700200252,2,7,2,252,Sección 00252
200700200253,2,7,2,253,Sección 00253
200700200254,2,7,2,254,Sección 00254
200700200255,2,7,2,255,Sección 00255
200700200256,2,7,2,256,Sección 00256
200700200257,2,7,2,257,Sección 00257
200700200280,2,7,2,280,Sección 00280
200700200281,2,7,2,281,Sección 00281
200700200282,2,7,2,282,Sección 00282
200700200283,2,7,2,283,Sección 00283
200700200284,2,7,2,284,Sección 00284
200700200305,2,7,2,305,Sección 00305
200700200306,2,7,2,306,Sección 00306
200700200307,2,7,2,307,Sección 00307
200700200308,2,7,2,308,Sección 00308
200700200322,2,7,2,322,Sección 00322
200700200323,2,7,2,323,Sección 00323
200700200327,2,7,2,327,Sección 00327
200700200328,2,7,2,328,Sección 00328
200700200329,2,7,2,329,Sección 00329
200700200330,2,7,2,330,Sección 00330
200700200331,2,7,2,331,Sección 00331
200700200332,2,7,2,332,Sección 00332
200700200333,2,7,2,333,Sección 00333
200700200334,2,7,2,334,Sección 00334
200700200335,2,7,2,335,Sección 00335
200700200336,2,7,2,336,Sección 00336
200700200337,2,7,2,337,Sección 00337
200700200343,2,7,2,343,Sección 00343
200700200344,2,7,2,344,Sección 00344
200700200345,2,7,2,345,Sección 00345
200700200346,2,7,2,346,Sección 00346
200700200347,2,7,2,347,Sección 00347
200700200348,2,7,2,348,Sección 00348
200700200349,2,7,2,349,Sección 00349
200700200350,2,7,2,350,Sección 00350
200700200351,2,7,2,351,Sección 00351
200700200352,2,7,2,352,Sección 00352
200700200353,2,7,2,353,Sección 00353
200700200354,2,7,2,354,Sección 00354
200700200355,2,7,2,355,Sección 00355
200700200356,2,7,2,356,Sección 00356
200700200357,2,7,2,357,Sección 00357
200700200517,2,7,2,517,Sección 00517
200700200518,2,7,2,518,Sección 00518
200700200519,2,7,2,519,Sección 00519
200700200520,2,7,2,520,Sección 00520
200700200521,2,7,2,521,Sección 00521
200700200522,2,7,2,522,Sección 00522
200700200523,2,7,2,523,Sección 00523
200700200524,2,7,2,524,Sección 00524
200700200525,2,7,2,525,Sección 00525
200700200526,2,7,2,526,Sección 00526
200700200527,2,7,2,527,Sección 00527
200700200528,2,7,2,528,Sección 00528
200700200529,2,7,2,529,Sección 00529
200700200530,2,7,2,530,Sección 00530
200700200531,2,7,2,531,Sección 00531
200700200532,2,7,2,532,Sección 00532
200700200533,2,7,2,533,Sección 00533
200700200534,2,7,2,534,Sección 00534
200700200535,2,7,2,535,Sección 00535
200700200536,2,7,2,536,Sección 00536
200700200537,2,7,2,537,Sección 00537
200700200538,2,7,2,538,Sección 00538
200700200539,2,7,2,539,Sección 00539
200700200540,2,7,2,540,Sección 00540
200700200541,2,7,2,541,Sección 00541
200700200542,2,7,2,542,Sección 00542
200700200543,2,7,2,543,Sección 00543
200700200544,2,7,2,544,Sección 00544
200700200545,2,7,2,545,Sección 00545
200700200546,2,7,2,546,Sección 00546
200700200547,2,7,2,547,Sección 00547
200700200565,2,7,2,565,Sección 00565
200700200566,2,7,2,566,Sección 00566
200700200567,2,7,2,567,Sección 00567
200700200568,2,7,2,568,Sección 00568
200700200672,2,7,2,672,Sección 00672
200700201642,2,7,2,1642,Sección 01642
200700201643,2,7,2,1643,Sección 01643
200700201644,2,7,2,1644,Sección 01644
200700201645,2,7,2,1645,Sección 01645
200700201646,2,7,2,1646,Sección 01646
200700201647,2,7,2,1647,Sección 01647
200700201648,2,7,2,1648,Sección 01648
200700201649,2,7,2,1649,Sección 01649
200700201650,2,7,2,1650,Sección 01650
200700201651,2,7,2,1651,Sección 01651
200700201652,2,7,2,1652,Sección 01652
200700201653,2,7,2,1653,Sección 01653
200700201654,2,7,2,1654,Sección 01654
200700201655,2,7,2,1655,Sección 01655
200700201656,2,7,2,1656,Sección 01656
200700201657,2,7,2,1657,Sección 01657
200700201658,2,7,2,1658,Sección 01658
200700201659,2,7,2,1659,Sección 01659
200700201660,2,7,2,1660,Sección 01660
200700201661,2,7,2,1661,Sección 01661
200700201662,2,7,2,1662,Sección 01662
200700201663,2,7,2,1663,Sección 01663
200700201664,2,7,2,1664,Sección 01664
200700201665,2,7,2,1665,Sección 01665
200700201666,2,7,2,1666,Sección 01666
200700201667,2,7,2,1667,Sección 01667
200700201668,2,7,2,1668,Sección 01668
200700201669,2,7,2,1669,Sección 01669
200700201670,2,7,2,1670,Sección 01670
200700201671,2,7,2,1671,Sección 01671
200700201672,2,7,2,1672,Sección 01672
200700201673,2,7,2,1673,Sección 01673
200700201674,2,7,2,1674,Sección 01674
200700201675,2,7,2,1675,Sección 01675
200700201676,2,7,2,1676,Sección 01676
200700201677,2,7,2,1677,Sección 01677
200700300694,2,7,3,694,Sección 00694
200700300695,2,7,3,695,Sección 00695
200700300696,2,7,3,696,Sección 00696
200700300697,2,7,3,697,Sección 00697
200700300698,2,7,3,698,Sección 00698
200700300699,2,7,3,699,Sección 00699
200700300700,2,7,3,700,Sección 00700
200700300701,2,7,3,701,Sección 00701
200700300702,2,7,3,702,Sección 00702
200700300703,2,7,3,703,Sección 00703
200700300704,2,7,3,704,Sección 00704
200700300705,2,7,3,705,Sección 00705
200700300706,2,7,3,706,Sección 00706
200700300707,2,7,3,707,Sección 00707
200700300708,2,7,3,708,Sección 00708
200700300709,2,7,3,709,Sección 00709
200700300710,2,7,3,710,Sección 00710
200700300711,2,7,3,711,Sección 00711
200700300712,2,7,3,712,Sección 00712
200700300713,2,7,3,713,Sección 00713
200700300714,2,7,3,714,Sección 00714
200700300715,2,7,3,715,Sección 00715
200700300716,2,7,3,716,Sección 00716
200700300717,2,7,3,717,Sección 00717
200700300718,2,7,3,718,Sección 00718
200700300719,2,7,3,719,Sección 00719
200700300720,2,7,3,720,Sección 00720
200700300721,2,7,3,721,Sección 00721
200700300722,2,7,3,722,Sección 00722
200700300723,2,7,3,723,Sección 00723
200700300724,2,7,3,724,Sección 00724
200700300725,2,7,3,725,Sección 00725
200700300726,2,7,3,726,Sección 00726
200700300727,2,7,3,727,Sección 00727
200700300728,2,7,3,728,Sección 00728
200700300729,2,7,3,729,Sección 00729
200700300730,2,7,3,730,Sección 00730
200700300731,2,7,3,731,Sección 00731
200700300732,2,7,3,732,Sección 00732
200700300733,2,7,3,733,Sección 00733
200700300734,2,7,3,734,Sección 00734
200800400966,2,8,4,966,Sección 00966
200800400967,2,8,4,967,Sección 00967
200800400968,2,8,4,968,Sección 00968
200800400969,2,8,4,969,Sección 00969
200800401000,2,8,4,1000,Sección 01000
200800401001,2,8,4,1001,Sección 01001
200800401002,2,8,4,1002,Sección 01002
200800401003,2,8,4,1003,Sección 01003
200800401004,2,8,4,1004,Sección 01004
200800401005,2,8,4,1005,Sección 01005
200800401006,2,8,4,1006,Sección 01006
200800401007,2,8,4,1007,Sección 01007
200800401008,2,8,4,1008,Sección 01008
200800401009,2,8,4,1009,Sección 01009
200800401010,2,8,4,1010,Sección 01010
200800401011,2,8,4,1011,Sección 01011
200800401012,2,8,4,1012,Sección 01012
200800401013,2,8,4,1013,Sección 01013
200800401031,2,8,4,1031,Sección 01031
200800401032,2,8,4,1032,Sección 01032
200800401033,2,8,4,1033,Sección 01033
200800401034,2,8,4,1034,Sección 01034
200800401035,2,8,4,1035,Sección 01035
200800401036,2,8,4,1036,Sección 01036
200800401037,2,8,4,1037,Sección 01037
200800401165,2,8,4,1165,Sección 01165
200800401166,2,8,4,1166,Sección 01166
200800401167,2,8,4,1167,Sección 01167
200800401168,2,8,4,1168,Sección 01168
200800401169,2,8,4,1169,Sección 01169
200800401170,2,8,4,1170,Sección 01170
200800401190,2,8,4,1190,Sección 01190
200800401191,2,8,4,1191,Sección 01191
200800401192,2,8,4,1192,Sección 01192
200800401193,2,8,4,1193,Sección 01193
200800401195,2,8,4,1195,Sección 01195
200800401196,2,8,4,1196,Sección 01196
200800401197,2,8,4,1197,Sección 01197
200800401198,2,8,4,1198,Sección 01198
200800401199,2,8,4,1199,Sección 01199
200800401200,2,8,4,1200,Sección 01200
200800401201,2,8,4,1201,Sección 01201
200800401202,2,8,4,1202,Sección 01202
200800401203,2,8,4,1203,Sección 01203
200800401204,2,8,4,1204,Sección 01204
200800401205,2,8,4,1205,Sección 01205
200800401206,2,8,4,1206,Sección 01206
200800401207,2,8,4,1207,Sección 01207
200800401208,2,8,4,1208,Sección 01208
200800401209,2,8,4,1209,Sección 01209
200800401210,2,8,4,1210,Sección 01210
200800401211,2,8,4,1211,Sección 01211
200800401212,2,8,4,1212,Sección 01212
200800401213,2,8,4,1213,Sección 01213
200800401214,2,8,4,1214,Sección 01214
200800401221,2,8,4,1221,Sección 01221
200800401222,2,8,4,1222,Sección 01222
200800401223,2,8,4,1223,Sección 01223
200800401224,2,8,4,1224,Sección 01224
200800401225,2,8,4,1225,Sección 01225
200800401227,2,8,4,1227,Sección 01227
200800401228,2,8,4,1228,Sección 01228
200800401231,2,8,4,1231,Sección 01231
200800401232,2,8,4,1232,Sección 01232
200800401233,2,8,4,1233,Sección 01233
200800401234,2,8,4,1234,Sección 01234
200800401235,2,8,4,1235,Sección 01235
200800401236,2,8,4,1236,Sección 01236
200800401237,2,8,4,1237,Sección 01237
200800401238,2,8,4,1238,Sección 01238
200800401239,2,8,4,1239,Sección 01239
200800401240,2,8,4,1240,Sección 01240
200800401241,2,8,4,1241,Sección 01241
200800401242,2,8,4,1242,Sección 01242
200800401243,2,8,4,1243,Sección 01243
200800401244,2,8,4,1244,Sección 01244
200800401274,2,8,4,1274,Sección 01274
200800401275,2,8,4,1275,Sección 01275
200800401276,2,8,4,1276,Sección 01276
200800401277,2,8,4,1277,Sección 01277
200800401283,2,8,4,1283,Sección 01283
200800401284,2,8,4,1284,Sección 01284
200800401285,2,8,4,1285,Sección 01285
200800401286,2,8,4,1286,Sección 01286
200800401287,2,8,4,1287,Sección 01287
200800401288,2,8,4,1288,Sección 01288
200800401289,2,8,4,1289,Sección 01289
200800401293,2,8,4,1293,Sección 01293
200800401336,2,8,4,1336,Sección 01336
200800401340,2,8,4,1340,Sección 01340
200800401341,2,8,4,1341,Sección 01341
200800401342,2,8,4,1342,Sección 01342
200800401343,2,8,4,1343,Sección 01343
200800401344,2,8,4,1344,Sección 01344
200800401345,2,8,4,1345,Sección 01345
200800401346,2,8,4,1346,Sección 01346
200800401347,2,8,4,1347,Sección 01347
200800401348,2,8,4,1348,Sección 01348
200800401349,2,8,4,1349,Sección 01349
200800401350,2,8,4,1350,Sección 01350
200800401351,2,8,4,1351,Sección 01351
200800401352,2,8,4,1352,Sección 01352
200800401353,2,8,4,1353,Sección 01353
200800401355,2,8,4,1355,Sección 01355
200800401356,2,8,4,1356,Sección 01356
200800401357,2,8,4,1357,Sección 01357
200800401368,2,8,4,1368,Sección 01368
200800401678,2,8,4,1678,Sección 01678
200800401679,2,8,4,1679,Sección 01679
200800401680,2,8,4,1680,Sección 01680
200800401681,2,8,4,1681,Sección 01681
200800401682,2,8,4,1682,Sección 01682
200800401683,2,8,4,1683,Sección 01683
200800401684,2,8,4,1684,Sección 01684
200800401685,2,8,4,1685,Sección 01685
200800401686,2,8,4,1686,Sección 01686
200800401687,2,8,4,1687,Sección 01687
200800401688,2,8,4,1688,Sección 01688
200800401689,2,8,4,1689,Sección 01689
200800401690,2,8,4,1690,Sección 01690
200800401691,2,8,4,1691,Sección 01691
200800401692,2,8,4,1692,Sección 01692
200800401693,2,8,4,1693,Sección 01693
200800401694,2,8,4,1694,Sección 01694
200800401695,2,8,4,1695,Sección 01695
200800401696,2,8,4,1696,Sección 01696
200800401697,2,8,4,1697,Sección 01697
200800401698,2,8,4,1698,Sección 01698
200800401699,2,8,4,1699,Sección 01699
200800401700,2,8,4,1700,Sección 01700
200800401701,2,8,4,1701,Sección 01701
200800401702,2,8,4,1702,Sección 01702
200800401703,2,8,4,1703,Sección 01703
200800401704,2,8,4,1704,Sección 01704
200800401705,2,8,4,1705,Sección 01705
200800401706,2,8,4,1706,Sección 01706
200800401707,2,8,4,1707,Sección 01707
200800401708,2,8,4,1708,Sección 01708
200800401709,2,8,4,1709,Sección 01709
200800401710,2,8,4,1710,Sección 01710
200800401711,2,8,4,1711,Sección 01711
200800401712,2,8,4,1712,Sección 01712
200800401713,2,8,4,1713,Sección 01713
200800401714,2,8,4,1714,Sección 01714
200800401715,2,8,4,1715,Sección 01715
200800401716,2,8,4,1716,Sección 01716
200800401717,2,8,4,1717,Sección 01717
200800401718,2,8,4,1718,Sección 01718
200800401719,2,8,4,1719,Sección 01719
200800401720,2,8,4,1720,Sección 01720
200800401721,2,8,4,1721,Sección 01721
200800401722,2,8,4,1722,Sección 01722
200800401723,2,8,4,1723,Sección 01723
200800401724,2,8,4,1724,Sección 01724
200800401725,2,8,4,1725,Sección 01725
200800401726,2,8,4,1726,Sección 01726
200800401727,2,8,4,1727,Sección 01727
200800401728,2,8,4,1728,Sección 01728
200800401729,2,8,4,1729,Sección 01729
200800401730,2,8,4,1730,Sección 01730
200800401731,2,8,4,1731,Sección 01731
200800401732,2,8,4,1732,Sección 01732
200800401733,2,8,4,1733,Sección 01733
200800401734,2,8,4,1734,Sección 01734
200800401735,2,8,4,1735,Sección 01735
200800401736,2,8,4,1736,Sección 01736
200800401737,2,8,4,1737,Sección 01737
200800401738,2,8,4,1738,Sección 01738
200800401739,2,8,4,1739,Sección 01739
200800401740,2,8,4,1740,Sección 01740
200800401741,2,8,4,1741,Sección 01741
200800401742,2,8,4,1742,Sección 01742
200800401743,2,8,4,1743,Sección 01743
200800401744,2,8,4,1744,Sección 01744
200800401745,2,8,4,1745,Sección 01745
200800401746,2,8,4,1746,Sección 01746
200800401747,2,8,4,1747,Sección 01747
200800401748,2,8,4,1748,Sección 01748
200800401749,2,8,4,1749,Sección 01749
200800401750,2,8,4,1750,Sección 01750
200800401751,2,8,4,1751,Sección 01751
200800401752,2,8,4,1752,Sección 01752
200800401753,2,8,4,1753,Sección 01753
200800401754,2,8,4,1754,Sección 01754
200800401755,2,8,4,1755,Sección 01755
200800401756,2,8,4,1756,Sección 01756
200800401757,2,8,4,1757,Sección 01757
200800401758,2,8,4,1758,Sección 01758
200800401759,2,8,4,1759,Sección 01759
200800401760,2,8,4,1760,Sección 01760
200800401761,2,8,4,1761,Sección 01761
200800401762,2,8,4,1762,Sección 01762
200800401763,2,8,4,1763,Sección 01763
200800401764,2,8,4,1764,Sección 01764
200800401765,2,8,4,1765,Sección 01765
200800401766,2,8,4,1766,Sección 01766
200800401767,2,8,4,1767,Sección 01767
200800401768,2,8,4,1768,Sección 01768
200800401769,2,8,4,1769,Sección 01769
200800401770,2,8,4,1770,Sección 01770
200800401771,2,8,4,1771,Sección 01771
200800401772,2,8,4,1772,Sección 01772
200800401773,2,8,4,1773,Sección 01773
200800401774,2,8,4,1774,Sección 01774
200800401775,2,8,4,1775,Sección 01775
200800401776,2,8,4,1776,Sección 01776
200800401777,2,8,4,1777,Sección 01777
200800401778,2,8,4,1778,Sección 01778
200800401779,2,8,4,1779,Sección 01779
200800401780,2,8,4,1780,Sección 01780
200800401781,2,8,4,1781,Sección 01781
200800401782,2,8,4,1782,Sección 01782
200800401783,2,8,4,1783,Sección 01783
200800401784,2,8,4,1784,Sección 01784
200800401785,2,8,4,1785,Sección 01785
200800401786,2,8,4,1786,Sección 01786
200800401787,2,8,4,1787,Sección 01787
200800401788,2,8,4,1788,Sección 01788
200800401789,2,8,4,1789,Sección 01789
200800401790,2,8,4,1790,Sección 01790
200800401791,2,8,4,1791,Sección 01791
200800401792,2,8,4,1792,Sección 01792
200800401793,2,8,4,1793,Sección 01793
200800401794,2,8,4,1794,Sección 01794
200800401795,2,8,4,1795,Sección 01795
200800401796,2,8,4,1796,Sección 01796
200800401797,2,8,4,1797,Sección 01797
200800401798,2,8,4,1798,Sección 01798
200800401799,2,8,4,1799,Sección 01799
200800401800,2,8,4,1800,Sección 01800
200800401801,2,8,4,1801,Sección 01801
200800401802,2,8,4,1802,Sección 01802
200800401803,2,8,4,1803,Sección 01803
200800401804,2,8,4,1804,Sección 01804
200800401805,2,8,4,1805,Sección 01805
200800401806,2,8,4,1806,Sección 01806
200800501194,2,8,5,1194,Sección 01194
200800501259,2,8,5,1259,Sección 01259
200800501260,2,8,5,1260,Sección 01260
200800501261,2,8,5,1261,Sección 01261
200800501262,2,8,5,1262,Sección 01262
200800501263,2,8,5,1263,Sección 01263
200800501264,2,8,5,1264,Sección 01264
200800501265,2,8,5,1265,Sección 01265
200800501266,2,8,5,1266,Sección 01266
200800501267,2,8,5,1267,Sección 01267
200800501268,2,8,5,1268,Sección 01268
200800501269,2,8,5,1269,Sección 01269
200800501270,2,8,5,1270,Sección 01270
200800501271,2,8,5,1271,Sección 01271
200800501272,2,8,5,1272,Sección 01272
200800501273,2,8,5,1273,Sección 01273
200800501290,2,8,5,1290,Sección 01290
200800501291,2,8,5,1291,Sección 01291
200800501295,2,8,5,1295,Sección 01295
200800501297,2,8,5,1297,Sección 01297
200800501298,2,8,5,1298,Sección 01298
200800501363,2,8,5,1363,Sección 01363
200800501364,2,8,5,1364,Sección 01364
200800501365,2,8,5,1365,Sección 01365
200800501366,2,8,5,1366,Sección 01366
200800501367,2,8,5,1367,Sección 01367
200800501370,2,8,5,1370,Sección 01370
